floor1,prob_reach_floor1,prob_complete_after_floor1,floor1_2,prob_reach_floor1_2,prob_complete_after_floor1_2,floor1_2_3,prob_reach_floor1_2_3,prob_complete_after_floor1_2_3,total
525,0.02388,0.0811894600154765,1012,0.053995,0.07808020250936908,1579,0.012812,0.30817,2286
516,0.009099,0.10594756054488935,950,0.000294,0.37823128228654707,1534,0.000821,0.72949,2258
524,0.02167,0.08371250648363103,1008,0.042959,0.08944736102149425,1596,0.028082,0.18432,2293
526,0.026259,0.07872188529824783,1008,0.042959,0.08944736102149425,1588,0.019605,0.25758,2240
534,0.052241,0.0609139459038858,991,0.013703,0.15059400098504225,1606,0.042451,0.12152,2283
506,0.002501,0.13905581029067357,958,0.000679,0.32679388198607784,1568,0.007169,0.44727,2273
530,0.037632,0.06939593476131409,1000,0.026039,0.11558202443498841,1564,0.005697,0.45301,2286
527,0.028861,0.07630927785866647,1005,0.03579,0.09870788939133658,1581,0.014124,0.30552,2278
528,0.031587,0.07395111427328879,1008,0.042959,0.08944736102149425,1559,0.004308,0.50272,2284
533,0.048258,0.06295740354060068,1007,0.040545,0.09246325633583473,1592,0.023531,0.21899,2289
528,0.031587,0.07395111427328879,991,0.013703,0.15059400098504225,1580,0.013493,0.30675,2242
530,0.037632,0.06939593476131409,985,0.008669,0.17725848744970762,1558,0.004082,0.54556,2240
518,0.011439,0.10004136818048001,995,0.018428,0.13429188775212894,1601,0.034595,0.15017,2293
507,0.002863,0.13547385676804075,947,0.000198,0.3980345242726012,1497,4.3e-05,0.93696,2199
529,0.034503,0.07164685292425027,992,0.014832,0.14640728029505454,1576,0.010979,0.35135,2298
530,0.037632,0.06939593476131409,970,0.002319,0.2549353721501601,1570,0.008002,0.40158,2247
530,0.037632,0.06939593476131409,1001,0.027857,0.11206137253379161,1531,0.000666,0.76548,2263
513,0.006334,0.11525026582437176,1008,0.042959,0.08944736102149425,1610,0.049684,0.09661,2292
535,0.056514,0.0589208016905911,987,0.010134,0.16807804111208538,1587,0.01874,0.25879,2279
528,0.031587,0.07395111427328879,976,0.004013,0.22206934473661805,1514,0.000187,0.86075,2256
497,0.000587,0.17400907450419242,994,0.017146,0.1382561561189221,1609,0.04783,0.09745,2246
519,0.01275,0.09717605160425771,999,0.024403,0.11917618755716608,1549,0.002376,0.59962,2231
510,0.004268,0.1250908756684736,1007,0.040545,0.09246325633583473,1615,0.059909,0.07469,2282
516,0.009099,0.10594756054488935,989,0.011784,0.1591890450684071,1609,0.04783,0.09745,2286
534,0.052241,0.0609139459038858,998,0.02282,0.12284409201506367,1566,0.006415,0.4501,2278
519,0.01275,0.09717605160425771,985,0.008669,0.17725848744970762,1512,0.000161,0.88264,2269
529,0.034503,0.07164685292425027,1016,0.067128,0.06779621344538382,1573,0.009359,0.39689,2265
522,0.017592,0.08892693333344363,997,0.02129,0.12658592461451013,1518,0.000247,0.85731,2250
517,0.010187,0.10296509556568055,986,0.009392,0.17263202146860682,1551,0.002709,0.5966,2272
521,0.015881,0.09161922121937276,1012,0.053995,0.07808020250936908,1606,0.042451,0.12152,2263
518,0.011439,0.10004136818048001,981,0.006171,0.19647964118820407,1537,0.001032,0.72583,2234
535,0.056514,0.0589208016905911,981,0.006171,0.19647964118820407,1610,0.049684,0.09661,2297
513,0.006334,0.11525026582437176,1006,0.038133,0.09554993085534054,1578,0.012181,0.34839,2300
523,0.019568,0.08629150947747893,975,0.00369,0.22738818989218357,1580,0.013493,0.30675,2287
513,0.006334,0.11525026582437176,988,0.010923,0.16359693617424872,1535,0.000895,0.72837,2300
533,0.048258,0.06295740354060068,1004,0.033659,0.10193759807570915,1551,0.002709,0.5966,2283
522,0.017592,0.08892693333344363,965,0.001382,0.28396770626223383,1526,0.00046,0.80044,2233
529,0.034503,0.07164685292425027,992,0.014832,0.14640728029505454,1602,0.036068,0.14929,2239
523,0.019568,0.08629150947747893,990,0.012741,0.1548546539760021,1587,0.01874,0.25879,2280
529,0.034503,0.07164685292425027,1010,0.048204,0.08362570274381714,1540,0.001266,0.68798,2262
530,0.037632,0.06939593476131409,1007,0.040545,0.09246325633583473,1553,0.003059,0.59378,2290
535,0.056514,0.0589208016905911,1001,0.027857,0.11206137253379161,1528,0.00054,0.79821,2293
516,0.009099,0.10594756054488935,987,0.010134,0.16807804111208538,1529,0.000576,0.76786,2222
531,0.041003,0.06719778406910008,960,0.000843,0.3143227082258305,1564,0.005697,0.45301,2276
531,0.041003,0.06719778406910008,1000,0.026039,0.11558202443498841,1568,0.007169,0.44727,2295
521,0.015881,0.09161922121937276,1010,0.048204,0.08362570274381714,1580,0.013493,0.30675,2297
533,0.048258,0.06295740354060068,993,0.015952,0.14229463445134527,1543,0.001585,0.68419,2300
506,0.002501,0.13905581029067357,962,0.001048,0.30203345299501594,1571,0.008412,0.40015,2288
509,0.00377,0.1284914524482879,982,0.00671,0.19156813642141995,1589,0.020539,0.22261,2261
518,0.011439,0.10004136818048001,992,0.014832,0.14640728029505454,1586,0.017872,0.25989,2263
511,0.004881,0.12175058188744681,969,0.002092,0.2606278450050883,1551,0.002709,0.5966,2298
523,0.019568,0.08629150947747893,988,0.010923,0.16359693617424872,1581,0.014124,0.30552,2298
514,0.007146,0.11208988336077409,968,0.00189,0.266378594648863,1587,0.01874,0.25879,2284
510,0.004268,0.1250908756684736,933,3.4e-05,0.492288536606687,1563,0.005377,0.49641,2265
521,0.015881,0.09161922121937276,972,0.002811,0.2437300834521658,1589,0.020539,0.22261,2271
505,0.002143,0.14269829788659802,993,0.015952,0.14229463445134527,1539,0.00118,0.68915,2255
519,0.01275,0.09717605160425771,1010,0.048204,0.08362570274381714,1565,0.006049,0.45153,2264
527,0.028861,0.07630927785866647,1005,0.03579,0.09870788939133658,1583,0.015542,0.30283,2290
526,0.026259,0.07872188529824783,1004,0.033659,0.10193759807570915,1573,0.009359,0.39689,2290
506,0.002501,0.13905581029067357,940,9.2e-05,0.44494097119019543,1492,2.8e-05,0.94939,2154
528,0.031587,0.07395111427328879,993,0.015952,0.14229463445134527,1575,0.010438,0.35256,2266
526,0.026259,0.07872188529824783,987,0.010134,0.16807804111208538,1578,0.012181,0.34839,2240
531,0.041003,0.06719778406910008,970,0.002319,0.2549353721501601,1561,0.004774,0.49948,2283
526,0.026259,0.07872188529824783,994,0.017146,0.1382561561189221,1551,0.002709,0.5966,2247
513,0.006334,0.11525026582437176,981,0.006171,0.19647964118820407,1544,0.00172,0.64544,2286
532,0.044502,0.06505180923841214,957,0.000615,0.3330936531441198,1608,0.045945,0.1199,2275
534,0.052241,0.0609139459038858,996,0.019844,0.1304018254689262,1585,0.01703,0.26134,2294
522,0.017592,0.08892693333344363,994,0.017146,0.1382561561189221,1555,0.00341,0.55038,2297
533,0.048258,0.06295740354060068,968,0.00189,0.266378594648863,1507,0.000106,0.90318,2244
529,0.034503,0.07164685292425027,957,0.000615,0.3330936531441198,1526,0.00046,0.80044,2218
520,0.014267,0.09436879441500223,971,0.002533,0.2493023934405924,1515,0.000198,0.85989,2287
515,0.008088,0.10898906461665049,988,0.010923,0.16359693617424872,1544,0.00172,0.64544,2226
521,0.015881,0.09161922121937276,1015,0.063715,0.0702681444955853,1584,0.016284,0.26259,2271
513,0.006334,0.11525026582437176,969,0.002092,0.2606278450050883,1598,0.030566,0.18239,2300
534,0.052241,0.0609139459038858,984,0.007966,0.1819569959217331,1597,0.029314,0.18339,2284
519,0.01275,0.09717605160425771,982,0.00671,0.19156813642141995,1589,0.020539,0.22261,2266
505,0.002143,0.14269829788659802,960,0.000843,0.3143227082258305,1540,0.001266,0.68798,2272
532,0.044502,0.06505180923841214,987,0.010134,0.16807804111208538,1589,0.020539,0.22261,2286
533,0.048258,0.06295740354060068,1008,0.042959,0.08944736102149425,1562,0.005052,0.49791,2296
518,0.011439,0.10004136818048001,972,0.002811,0.2437300834521658,1561,0.004774,0.49948,2298
526,0.026259,0.07872188529824783,999,0.024403,0.11917618755716608,1594,0.02572,0.18643,2296
533,0.048258,0.06295740354060068,981,0.006171,0.19647964118820407,1586,0.017872,0.25989,2248
535,0.056514,0.0589208016905911,1014,0.06028,0.0728056174696529,1556,0.003609,0.54886,2258
525,0.02388,0.0811894600154765,936,5.4e-05,0.4719855611914937,1534,0.000821,0.72949,2281
525,0.02388,0.0811894600154765,993,0.015952,0.14229463445134527,1540,0.001266,0.68798,2242
516,0.009099,0.10594756054488935,965,0.001382,0.28396770626223383,1562,0.005052,0.49791,2259
534,0.052241,0.0609139459038858,1015,0.063715,0.0702681444955853,1545,0.001831,0.64414,2281
531,0.041003,0.06719778406910008,985,0.008669,0.17725848744970762,1548,0.002223,0.63986,2235
523,0.019568,0.08629150947747893,974,0.003392,0.2327719264074534,1588,0.019605,0.25758,2260
508,0.003275,0.1319524201119132,947,0.000198,0.3980345242726012,1542,0.001472,0.68557,2274
529,0.034503,0.07164685292425027,989,0.011784,0.1591890450684071,1571,0.008412,0.40015,2288
531,0.041003,0.06719778406910008,985,0.008669,0.17725848744970762,1538,0.001101,0.72452,2230
520,0.014267,0.09436879441500223,980,0.005703,0.20146093105263113,1598,0.030566,0.18239,2290
533,0.048258,0.06295740354060068,998,0.02282,0.12284409201506367,1595,0.026909,0.18542,2282
531,0.041003,0.06719778406910008,1009,0.045482,0.08650170261383684,1592,0.023531,0.21899,2294
520,0.014267,0.09436879441500223,988,0.010923,0.16359693617424872,1562,0.005052,0.49791,2284
508,0.003275,0.1319524201119132,1008,0.042959,0.08944736102149425,1548,0.002223,0.63986,2260
517,0.010187,0.10296509556568055,1004,0.033659,0.10193759807570915,1604,0.039127,0.12314,2276
527,0.028861,0.07630927785866647,995,0.018428,0.13429188775212894,1550,0.002533,0.59829,2282
534,0.052241,0.0609139459038858,963,0.001144,0.29596095314786397,1578,0.012181,0.34839,2300
532,0.044502,0.06505180923841214,1008,0.042959,0.08944736102149425,1585,0.01703,0.26134,2287
514,0.007146,0.11208988336077409,985,0.008669,0.17725848744970762,1571,0.008412,0.40015,2228
526,0.026259,0.07872188529824783,1014,0.06028,0.0728056174696529,1612,0.053611,0.09518,2299
503,0.001616,0.15016478838205044,981,0.006171,0.19647964118820407,1610,0.049684,0.09661,2287
523,0.019568,0.08629150947747893,989,0.011784,0.1591890450684071,1544,0.00172,0.64544,2266
507,0.002863,0.13547385676804075,963,0.001144,0.29596095314786397,1541,0.001371,0.68676,2288
527,0.028861,0.07630927785866647,1001,0.027857,0.11206137253379161,1569,0.007588,0.40304,2231
526,0.026259,0.07872188529824783,982,0.00671,0.19156813642141995,1531,0.000666,0.76548,2253
534,0.052241,0.0609139459038858,1015,0.063715,0.0702681444955853,1544,0.00172,0.64544,2241
533,0.048258,0.06295740354060068,996,0.019844,0.1304018254689262,1572,0.008891,0.39839,2284
529,0.034503,0.07164685292425027,1003,0.031643,0.1052394915244936,1593,0.0246,0.21777,2285
519,0.01275,0.09717605160425771,972,0.002811,0.2437300834521658,1494,3.6e-05,0.93819,2201
526,0.026259,0.07872188529824783,1010,0.048204,0.08362570274381714,1538,0.001101,0.72452,2290
521,0.015881,0.09161922121937276,1011,0.051058,0.08081874884681862,1559,0.004308,0.50272,2286
515,0.008088,0.10898906461665049,958,0.000679,0.32679388198607784,1499,5e-05,0.9229,2202
517,0.010187,0.10296509556568055,979,0.005218,0.20651131130799644,1594,0.02572,0.18643,2281
526,0.026259,0.07872188529824783,986,0.009392,0.17263202146860682,1589,0.020539,0.22261,2291
530,0.037632,0.06939593476131409,1006,0.038133,0.09554993085534054,1588,0.019605,0.25758,2300
512,0.005586,0.1184704339272214,971,0.002533,0.2493023934405924,1545,0.001831,0.64414,2267
533,0.048258,0.06295740354060068,994,0.017146,0.1382561561189221,1616,0.062132,0.07412,2293
524,0.02167,0.08371250648363103,977,0.004388,0.21681633205714562,1586,0.017872,0.25989,2283
531,0.041003,0.06719778406910008,1006,0.038133,0.09554993085534054,1614,0.057732,0.07535,2291
520,0.014267,0.09436879441500223,969,0.002092,0.2606278450050883,1547,0.002073,0.64148,2234
507,0.002863,0.13547385676804075,959,0.000756,0.3205363547882977,1607,0.044143,0.12065,2284
535,0.056514,0.0589208016905911,1002,0.029719,0.10861396516586448,1599,0.0319,0.15219,2291
528,0.031587,0.07395111427328879,992,0.014832,0.14640728029505454,1551,0.002709,0.5966,2263
527,0.028861,0.07630927785866647,988,0.010923,0.16359693617424872,1504,8e-05,0.90518,2256
524,0.02167,0.08371250648363103,972,0.002811,0.2437300834521658,1525,0.00043,0.80163,2207
527,0.028861,0.07630927785866647,1006,0.038133,0.09554993085534054,1518,0.000247,0.85731,2240
508,0.003275,0.1319524201119132,988,0.010923,0.16359693617424872,1534,0.000821,0.72949,2241
528,0.031587,0.07395111427328879,1012,0.053995,0.07808020250936908,1600,0.033204,0.15109,2277
503,0.001616,0.15016478838205044,974,0.003392,0.2327719264074534,1590,0.021501,0.22131,2272
533,0.048258,0.06295740354060068,1015,0.063715,0.0702681444955853,1590,0.021501,0.22131,2267
535,0.056514,0.0589208016905911,999,0.024403,0.11917618755716608,1564,0.005697,0.45301,2271
494,0.000337,0.18673405706935078,942,0.000107,0.4314649222194688,1538,0.001101,0.72452,2240
512,0.005586,0.1184704339272214,969,0.002092,0.2606278450050883,1585,0.01703,0.26134,2287
521,0.015881,0.09161922121937276,1016,0.067128,0.06779621344538382,1542,0.001472,0.68557,2209
533,0.048258,0.06295740354060068,1016,0.067128,0.06779621344538382,1571,0.008412,0.40015,2293
525,0.02388,0.0811894600154765,992,0.014832,0.14640728029505454,1551,0.002709,0.5966,2288
528,0.031587,0.07395111427328879,998,0.02282,0.12284409201506367,1566,0.006415,0.4501,2283
509,0.00377,0.1284914524482879,965,0.001382,0.28396770626223383,1549,0.002376,0.59962,2276
520,0.014267,0.09436879441500223,1016,0.067128,0.06779621344538382,1549,0.002376,0.59962,2294
524,0.02167,0.08371250648363103,983,0.007318,0.186727058016664,1575,0.010438,0.35256,2282
524,0.02167,0.08371250648363103,1003,0.031643,0.1052394915244936,1576,0.010979,0.35135,2243
517,0.010187,0.10296509556568055,970,0.002319,0.2549353721501601,1508,0.000112,0.90257,2280
529,0.034503,0.07164685292425027,999,0.024403,0.11917618755716608,1584,0.016284,0.26259,2291
524,0.02167,0.08371250648363103,995,0.018428,0.13429188775212894,1563,0.005377,0.49641,2250
514,0.007146,0.11208988336077409,965,0.001382,0.28396770626223383,1580,0.013493,0.30675,2287
510,0.004268,0.1250908756684736,1003,0.031643,0.1052394915244936,1607,0.044143,0.12065,2274
529,0.034503,0.07164685292425027,999,0.024403,0.11917618755716608,1540,0.001266,0.68798,2282
521,0.015881,0.09161922121937276,980,0.005703,0.20146093105263113,1558,0.004082,0.54556,2290
508,0.003275,0.1319524201119132,972,0.002811,0.2437300834521658,1519,0.000276,0.83347,2231
512,0.005586,0.1184704339272214,1008,0.042959,0.08944736102149425,1540,0.001266,0.68798,2267
527,0.028861,0.07630927785866647,1006,0.038133,0.09554993085534054,1572,0.008891,0.39839,2299
512,0.005586,0.1184704339272214,955,0.000481,0.34581323026975197,1530,0.000623,0.76669,2267
527,0.028861,0.07630927785866647,982,0.00671,0.19156813642141995,1617,0.064436,0.07357,2269
525,0.02388,0.0811894600154765,956,0.000556,0.33943400101766535,1578,0.012181,0.34839,2260
521,0.015881,0.09161922121937276,965,0.001382,0.28396770626223383,1512,0.000161,0.88264,2274
524,0.02167,0.08371250648363103,993,0.015952,0.14229463445134527,1594,0.02572,0.18643,2291
528,0.031587,0.07395111427328879,992,0.014832,0.14640728029505454,1591,0.022435,0.22018,2298
532,0.044502,0.06505180923841214,1011,0.051058,0.08081874884681862,1553,0.003059,0.59378,2285
520,0.014267,0.09436879441500223,984,0.007966,0.1819569959217331,1539,0.00118,0.68915,2251
509,0.00377,0.1284914524482879,995,0.018428,0.13429188775212894,1598,0.030566,0.18239,2270
534,0.052241,0.0609139459038858,949,0.000264,0.3848066872939196,1486,1.7e-05,0.96029,2218
493,0.000287,0.19109266493958718,972,0.002811,0.2437300834521658,1582,0.014835,0.30422,2279
518,0.011439,0.10004136818048001,978,0.004839,0.21163004105402708,1551,0.002709,0.5966,2223
521,0.015881,0.09161922121937276,965,0.001382,0.28396770626223383,1576,0.010979,0.35135,2273
529,0.034503,0.07164685292425027,993,0.015952,0.14229463445134527,1615,0.059909,0.07469,2287
511,0.004881,0.12175058188744681,1001,0.027857,0.11206137253379161,1580,0.013493,0.30675,2297
512,0.005586,0.1184704339272214,999,0.024403,0.11917618755716608,1588,0.019605,0.25758,2290
510,0.004268,0.1250908756684736,1013,0.05705,0.07540939284217735,1605,0.040808,0.12226,2247
527,0.028861,0.07630927785866647,1007,0.040545,0.09246325633583473,1585,0.01703,0.26134,2282
523,0.019568,0.08629150947747893,967,0.001722,0.2721863629482276,1594,0.02572,0.18643,2288
525,0.02388,0.0811894600154765,971,0.002533,0.2493023934405924,1528,0.00054,0.79821,2290
508,0.003275,0.1319524201119132,978,0.004839,0.21163004105402708,1584,0.016284,0.26259,2266
516,0.009099,0.10594756054488935,968,0.00189,0.266378594648863,1594,0.02572,0.18643,2296
508,0.003275,0.1319524201119132,1002,0.029719,0.10861396516586448,1564,0.005697,0.45301,2271
532,0.044502,0.06505180923841214,1010,0.048204,0.08362570274381714,1549,0.002376,0.59962,2296
531,0.041003,0.06719778406910008,995,0.018428,0.13429188775212894,1592,0.023531,0.21899,2286
532,0.044502,0.06505180923841214,999,0.024403,0.11917618755716608,1602,0.036068,0.14929,2294
501,0.001176,0.157872837837039,949,0.000264,0.3848066872939196,1527,0.000498,0.79927,2279
514,0.007146,0.11208988336077409,1016,0.067128,0.06779621344538382,1554,0.00322,0.55197,2256
518,0.011439,0.10004136818048001,998,0.02282,0.12284409201506367,1536,0.000971,0.72714,2283
505,0.002143,0.14269829788659802,1007,0.040545,0.09246325633583473,1552,0.002885,0.5952,2274
521,0.015881,0.09161922121937276,977,0.004388,0.21681633205714562,1605,0.040808,0.12226,2282
530,0.037632,0.06939593476131409,992,0.014832,0.14640728029505454,1556,0.003609,0.54886,2253
528,0.031587,0.07395111427328879,980,0.005703,0.20146093105263113,1588,0.019605,0.25758,2285
529,0.034503,0.07164685292425027,954,0.000428,0.3522296143951197,1457,1e-06,0.99218,2174
521,0.015881,0.09161922121937276,996,0.019844,0.1304018254689262,1571,0.008412,0.40015,2263
522,0.017592,0.08892693333344363,1011,0.051058,0.08081874884681862,1608,0.045945,0.1199,2280
510,0.004268,0.1250908756684736,1014,0.06028,0.0728056174696529,1618,0.066798,0.07304,2285
533,0.048258,0.06295740354060068,983,0.007318,0.186727058016664,1565,0.006049,0.45153,2282
531,0.041003,0.06719778406910008,1002,0.029719,0.10861396516586448,1545,0.001831,0.64414,2242
519,0.01275,0.09717605160425771,956,0.000556,0.33943400101766535,1581,0.014124,0.30552,2278
534,0.052241,0.0609139459038858,965,0.001382,0.28396770626223383,1535,0.000895,0.72837,2232
526,0.026259,0.07872188529824783,979,0.005218,0.20651131130799644,1563,0.005377,0.49641,2220
512,0.005586,0.1184704339272214,974,0.003392,0.2327719264074534,1517,0.000227,0.85809,2249
532,0.044502,0.06505180923841214,1005,0.03579,0.09870788939133658,1592,0.023531,0.21899,2264
533,0.048258,0.06295740354060068,1008,0.042959,0.08944736102149425,1588,0.019605,0.25758,2295
519,0.01275,0.09717605160425771,986,0.009392,0.17263202146860682,1542,0.001472,0.68557,2284
521,0.015881,0.09161922121937276,946,0.000178,0.4046831880700783,1563,0.005377,0.49641,2220
521,0.015881,0.09161922121937276,1004,0.033659,0.10193759807570915,1564,0.005697,0.45301,2216
